"_id",saleDate,items.0.name,items.0.tags.0,items.0.tags.1,items.0.tags.2,items.0.tags.3,items.0.price,items.0.quantity,items.1.name,items.1.tags.0,items.1.tags.1,items.1.tags.2,items.1.tags.3,items.1.price,items.1.quantity,items.2.name,items.2.tags.0,items.2.tags.1,items.2.tags.2,items.2.tags.3,items.2.price,items.2.quantity,items.3.name,items.3.tags.0,items.3.tags.1,items.3.tags.2,items.3.tags.3,items.3.price,items.3.quantity,items.4.name,items.4.tags.0,items.4.tags.1,items.4.tags.2,items.4.tags.3,items.4.price,items.4.quantity,items.5.name,items.5.tags.0,items.5.tags.1,items.5.tags.2,items.5.tags.3,items.5.price,items.5.quantity,items.6.name,items.6.tags.0,items.6.tags.1,items.6.tags.2,items.6.tags.3,items.6.price,items.6.quantity,items.7.name,items.7.tags.0,items.7.tags.1,items.7.tags.2,items.7.tags.3,items.7.price,items.7.quantity,items.8.name,items.8.tags.0,items.8.tags.1,items.8.tags.2,items.8.tags.3,items.8.price,items.8.quantity,items.9.name,items.9.tags.0,items.9.tags.1,items.9.tags.2,items.9.price,items.9.quantity,storeLocation,customer.gender,customer.age,customer.email,customer.satisfaction,couponUsed,purchaseMethod
5bd761deae323e45a93ce2b0,2015-10-11T21:18:47.818Z,binder,school,general,organization,,26.96,7,backpack,school,travel,kids,,46.24,3,laptop,electronics,school,office,,1098.33,5,binder,school,general,organization,,23.24,2,printer paper,office,stationary,,,48.51,8,notepad,office,writing,school,,36.23,3,envelopes,stationary,office,general,,17.78,2,pens,writing,office,school,stationary,22.92,1,pens,writing,office,school,stationary,51.31,5,envelopes,stationary,office,general,5.32,5,New York,F,28,popsek@ahu.ky,4,false,In store
5bd761deae323e45a93ce2b3,2016-08-01T12:22:37.031Z,backpack,school,travel,kids,,175.82,3,laptop,electronics,school,office,,1000.83,1,printer paper,office,stationary,,,37.94,1,envelopes,stationary,office,general,,8.9,7,notepad,office,writing,school,,10.48,3,notepad,office,writing,school,,23.14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,66,razagi@masdofrap.re,5,false,Online
5bd761deae323e45a93ce2b5,2016-01-10T19:13:52.757Z,printer paper,office,stationary,,,26.93,10,notepad,office,writing,school,,21.37,5,laptop,electronics,school,office,,468.22,2,pens,writing,office,school,stationary,34.3,4,notepad,office,writing,school,,30.42,5,pens,writing,office,school,stationary,65.05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,50,zijev@mulro.tf,2,false,In store
5bd761deae323e45a93ce2b6,2016-09-16T19:58:08.158Z,binder,school,general,organization,,26.0,10,notepad,office,writing,school,,31.59,3,printer paper,office,stationary,,,15.1,1,notepad,office,writing,school,,33.49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,45,kusan@ebeestut.ng,4,false,Online
5bd761deae323e45a93ce2b9,2017-04-28T12:36:12.993Z,pens,writing,office,school,stationary,47.25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,59,jiefa@enikuehe.my,1,false,Online
5bd761deae323e45a93ce2bb,2013-07-16T21:21:02.776Z,backpack,school,travel,kids,,125.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,38,litloze@uwofa.sa,5,false,In store
5bd761deae323e45a93ce2bf,2016-12-23T02:44:30.696Z,envelopes,stationary,office,general,,6.82,4,binder,school,general,organization,,10.11,5,notepad,office,writing,school,,5.2,1,laptop,electronics,school,office,,1014.65,2,binder,school,general,organization,,19.53,6,pens,writing,office,school,stationary,8.82,1,pens,writing,office,school,stationary,47.62,5,,,,,,,,,,,,,,,,,,,,,Austin,M,48,giliczot@womciw.gt,3,false,In store
5bd761deae323e45a93ce2c4,2016-07-01T12:01:23.322Z,backpack,school,travel,kids,,174.08,4,envelopes,stationary,office,general,,9.15,6,binder,school,general,organization,,18.78,5,envelopes,stationary,office,general,,16.61,6,notepad,office,writing,school,,13.66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,48,nuh@uk.ag,5,false,In store
5bd761deae323e45a93ce2c6,2013-03-18T20:47:43.359Z,laptop,electronics,school,office,,688.67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,25,wubhanig@ebcez.su,4,false,Online
5bd761deae323e45a93ce2cd,2013-06-25T20:42:25.595Z,envelopes,stationary,office,general,,5.39,8,notepad,office,writing,school,,32.35,4,binder,school,general,organization,,25.33,3,pens,writing,office,school,stationary,76.07,5,envelopes,stationary,office,general,,15.62,2,binder,school,general,organization,,12.04,9,laptop,electronics,school,office,,1373.07,5,notepad,office,writing,school,,37.76,3,notepad,office,writing,school,,16.31,2,pens,writing,office,school,11.37,5,San Diego,M,26,lil@nuw.ph,5,false,In store
5bd761deae323e45a93ce2cf,2015-12-10T21:43:48.709Z,notepad,office,writing,school,,18.4,5,backpack,school,travel,kids,,42.74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,50,vom@opgu.ke,3,false,Phone
5bd761deae323e45a93ce2d5,2014-03-02T18:58:19.010Z,laptop,electronics,school,office,,1055.61,2,backpack,school,travel,kids,,51.13,3,printer paper,office,stationary,,,41.48,2,notepad,office,writing,school,,11.12,2,envelopes,stationary,office,general,,7.76,1,notepad,office,writing,school,,19.26,3,binder,school,general,organization,,25.74,5,notepad,office,writing,school,,14.85,1,envelopes,stationary,office,general,,16.49,9,,,,,,,Seattle,F,26,radipim@zev.za,3,false,Online
5bd761deae323e45a93ce2d6,2014-11-20T20:01:48.859Z,pens,writing,office,school,stationary,60.69,4,backpack,school,travel,kids,,196.49,2,notepad,office,writing,school,,19.41,4,laptop,electronics,school,office,,1128.03,4,envelopes,stationary,office,general,,21.9,7,binder,school,general,organization,,16.26,2,envelopes,stationary,office,general,,16.12,8,printer paper,office,stationary,,,23.77,7,binder,school,general,organization,,14.99,2,,,,,,,Denver,M,41,veh@ibda.jo,4,false,In store
5bd761deae323e45a93ce2dd,2015-07-27T06:23:40.304Z,envelopes,stationary,office,general,,12.19,9,pens,writing,office,school,stationary,59.82,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,65,na@juse.ao,3,false,Phone
5bd761deae323e45a93ce2de,2016-09-01T16:28:32.174Z,notepad,office,writing,school,,9.79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,27,advavud@zagawe.fk,5,false,In store
5bd761deae323e45a93ce2e1,2016-03-10T15:45:40.305Z,envelopes,stationary,office,general,,10.13,10,notepad,office,writing,school,,12.05,4,printer paper,office,stationary,,,17.3,3,envelopes,stationary,office,general,,5.32,6,pens,writing,office,school,stationary,72.87,4,notepad,office,writing,school,,23.72,5,pens,writing,office,school,stationary,29.71,5,,,,,,,,,,,,,,,,,,,,,Austin,F,16,bi@foreabo.gw,2,false,In store
5bd761deae323e45a93ce2e5,2015-06-29T08:11:17.292Z,notepad,office,writing,school,,19.82,5,notepad,office,writing,school,,22.53,1,pens,writing,office,school,stationary,65.44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,48,satuj@li.ph,5,false,In store
5bd761deae323e45a93ce2e8,2016-07-12T05:23:18.631Z,backpack,school,travel,kids,,148.28,5,binder,school,general,organization,,28.84,3,pens,writing,office,school,stationary,18.04,4,notepad,office,writing,school,,28.79,3,envelopes,stationary,office,general,,23.7,6,pens,writing,office,school,stationary,33.67,5,notepad,office,writing,school,,38.08,2,laptop,electronics,school,office,,1082.97,3,printer paper,office,stationary,,,43.71,6,,,,,,,New York,M,31,tolfop@uwtuiba.bn,5,true,In store
5bd761deae323e45a93ce2ea,2014-04-15T20:27:06.821Z,binder,school,general,organization,,28.47,5,envelopes,stationary,office,general,,10.51,8,notepad,office,writing,school,,16.78,3,pens,writing,office,school,stationary,64.07,1,notepad,office,writing,school,,27.93,3,binder,school,general,organization,,25.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,35,foj@gen.be,4,false,In store
5bd761deae323e45a93ce2ef,2017-01-13T06:58:33.397Z,printer paper,office,stationary,,,26.29,9,backpack,school,travel,kids,,96.04,5,notepad,office,writing,school,,13.91,5,notepad,office,writing,school,,34.41,2,binder,school,general,organization,,26.68,7,binder,school,general,organization,,26.76,1,laptop,electronics,school,office,,1378.67,3,pens,writing,office,school,stationary,18.87,2,envelopes,stationary,office,general,,7.27,2,,,,,,,London,F,52,zifow@jiduzu.uy,5,false,Online
5bd761deae323e45a93ce2f4,2016-09-24T21:54:06.380Z,pens,writing,office,school,stationary,41.79,2,notepad,office,writing,school,,33.13,3,pens,writing,office,school,stationary,44.98,2,envelopes,stationary,office,general,,11.86,9,notepad,office,writing,school,,5.62,4,binder,school,general,organization,,12.11,2,printer paper,office,stationary,,,14.7,1,binder,school,general,organization,,27.3,7,notepad,office,writing,school,,6.04,2,,,,,,,Austin,M,37,pev@hace.lb,5,false,In store
5bd761deae323e45a93ce2f5,2013-11-29T20:26:51.691Z,pens,writing,office,school,stationary,61.01,3,notepad,office,writing,school,,24.49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,71,cedraztum@tor.vg,4,false,Online
5bd761deae323e45a93ce2f7,2016-06-10T16:06:20.321Z,printer paper,office,stationary,,,24.85,1,pens,writing,office,school,stationary,40.93,2,binder,school,general,organization,,17.83,2,notepad,office,writing,school,,19.46,3,envelopes,stationary,office,general,,12.0,2,notepad,office,writing,school,,6.98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,22,leluhaw@woczob.mq,4,false,In store
5bd761deae323e45a93ce2fb,2015-03-23T02:42:29.721Z,pens,writing,office,school,stationary,57.18,1,printer paper,office,stationary,,,36.98,3,binder,school,general,organization,,20.5,8,laptop,electronics,school,office,,495.51,2,backpack,school,travel,kids,,82.15,2,envelopes,stationary,office,general,,23.92,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,F,36,pel@facetoh.bq,3,true,Phone
5bd761deae323e45a93ce301,2015-08-26T05:22:47.913Z,envelopes,stationary,office,general,,11.98,8,pens,writing,office,school,stationary,50.48,2,binder,school,general,organization,,22.79,4,printer paper,office,stationary,,,40.31,3,backpack,school,travel,kids,,56.81,2,notepad,office,writing,school,,10.34,4,envelopes,stationary,office,general,,24.8,10,,,,,,,,,,,,,,,,,,,,,London,M,38,po@wovjotge.ro,2,false,In store
5bd761deae323e45a93ce308,2017-10-23T20:53:23.000Z,binder,school,general,organization,,22.03,8,laptop,electronics,school,office,,593.38,4,pens,writing,office,school,stationary,20.12,5,envelopes,stationary,office,general,,5.77,10,pens,writing,office,school,stationary,33.37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,37,liz@jacotob.ie,5,false,Online
5bd761deae323e45a93ce30c,2014-01-02T13:59:20.133Z,binder,school,general,organization,,14.69,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,16,tatef@fiazu.sm,4,false,In store
5bd761deae323e45a93ce310,2013-06-27T15:29:04.148Z,backpack,school,travel,kids,,153.37,3,binder,school,general,organization,,18.35,6,notepad,office,writing,school,,22.9,1,pens,writing,office,school,stationary,5.87,2,printer paper,office,stationary,,,30.21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,38,bu@ju.bf,5,false,Phone
5bd761deae323e45a93ce312,2016-05-04T04:05:02.574Z,notepad,office,writing,school,,35.19,1,binder,school,general,organization,,20.19,2,printer paper,office,stationary,,,32.05,1,envelopes,stationary,office,general,,18.43,10,backpack,school,travel,kids,,125.38,1,binder,school,general,organization,,24.66,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,53,vafico@five.gf,3,false,Phone
5bd761deae323e45a93ce315,2015-05-18T12:49:37.885Z,laptop,electronics,school,office,,669.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,24,kifur@hasino.ly,5,false,Phone
5bd761deae323e45a93ce318,2014-12-27T16:58:01.050Z,envelopes,stationary,office,general,,21.63,6,pens,writing,office,school,stationary,20.26,3,envelopes,stationary,office,general,,10.79,2,notepad,office,writing,school,,31.0,4,notepad,office,writing,school,,32.77,2,pens,writing,office,school,stationary,31.19,3,binder,school,general,organization,,23.53,1,,,,,,,,,,,,,,,,,,,,,Denver,M,64,magka@helguwus.gd,4,false,Phone
5bd761deae323e45a93ce319,2017-01-01T02:52:44.711Z,laptop,electronics,school,office,,1176.16,3,notepad,office,writing,school,,24.38,2,binder,school,general,organization,,26.78,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,40,gerdol@keidse.ch,3,false,Phone
5bd761deae323e45a93ce31b,2015-03-16T04:33:45.856Z,envelopes,stationary,office,general,,5.59,8,binder,school,general,organization,,11.25,9,pens,writing,office,school,stationary,56.7,4,notepad,office,writing,school,,23.9,1,notepad,office,writing,school,,25.04,5,notepad,office,writing,school,,19.04,4,backpack,school,travel,kids,,124.43,1,pens,writing,office,school,stationary,18.79,2,,,,,,,,,,,,,,London,M,49,le@raru.aq,5,false,In store
5bd761deae323e45a93ce31c,2015-05-03T22:54:57.514Z,backpack,school,travel,kids,,47.79,3,pens,writing,office,school,stationary,44.3,4,printer paper,office,stationary,,,34.15,1,notepad,office,writing,school,,25.21,4,binder,school,general,organization,,16.09,10,binder,school,general,organization,,12.03,1,notepad,office,writing,school,,38.64,2,,,,,,,,,,,,,,,,,,,,,San Diego,M,20,timibjup@epce.li,5,false,In store
5bd761deae323e45a93ce321,2016-05-28T14:56:36.624Z,binder,school,general,organization,,23.21,3,envelopes,stationary,office,general,,7.8,4,backpack,school,travel,kids,,82.39,3,notepad,office,writing,school,,21.15,4,envelopes,stationary,office,general,,6.32,6,notepad,office,writing,school,,31.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,54,zek@pi.sk,5,false,In store
5bd761deae323e45a93ce323,2014-12-06T11:02:37.006Z,backpack,school,travel,kids,,194.76,1,pens,writing,office,school,stationary,27.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,41,jigeb@siw.ms,4,false,Online
5bd761deae323e45a93ce2d1,2013-10-12T10:17:47.479Z,pens,writing,office,school,stationary,5.16,3,binder,school,general,organization,,13.96,7,laptop,electronics,school,office,,452.97,2,envelopes,stationary,office,general,,24.29,9,pens,writing,office,school,stationary,58.38,4,printer paper,office,stationary,,,45.88,4,notepad,office,writing,school,,14.95,3,envelopes,stationary,office,general,,14.65,7,notepad,office,writing,school,,11.7,5,,,,,,,San Diego,M,50,so@eda.tj,4,false,Online
5bd761deae323e45a93ce2d4,2013-07-26T22:52:34.996Z,binder,school,general,organization,,17.08,10,printer paper,office,stationary,,,14.52,1,notepad,office,writing,school,,15.07,1,pens,writing,office,school,stationary,33.09,2,notepad,office,writing,school,,13.93,5,binder,school,general,organization,,10.66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,32,poinu@lepwecas.nf,5,false,In store
5bd761deae323e45a93ce2da,2014-04-21T11:25:50.923Z,envelopes,stationary,office,general,,15.33,1,laptop,electronics,school,office,,668.78,2,backpack,school,travel,kids,,55.73,4,printer paper,office,stationary,,,46.21,9,envelopes,stationary,office,general,,13.65,3,notepad,office,writing,school,,25.59,5,binder,school,general,organization,,15.92,3,,,,,,,,,,,,,,,,,,,,,Seattle,F,44,mof@suvponnew.ky,4,false,Online
5bd761deae323e45a93ce2db,2016-03-21T23:07:15.456Z,printer paper,office,stationary,,,29.62,10,binder,school,general,organization,,17.46,3,envelopes,stationary,office,general,,20.0,6,notepad,office,writing,school,,8.08,2,pens,writing,office,school,stationary,71.7,5,pens,writing,office,school,stationary,28.53,3,binder,school,general,organization,,28.13,2,envelopes,stationary,office,general,,20.2,10,notepad,office,writing,school,,37.04,4,notepad,office,writing,school,30.42,4,Austin,M,44,imkezo@semutnij.rw,5,false,In store
5bd761deae323e45a93ce2dc,2015-05-23T14:12:30.832Z,pens,writing,office,school,stationary,37.68,3,laptop,electronics,school,office,,596.63,5,notepad,office,writing,school,,16.12,4,pens,writing,office,school,stationary,47.76,2,envelopes,stationary,office,general,,6.36,3,envelopes,stationary,office,general,,7.03,6,notepad,office,writing,school,,29.4,2,,,,,,,,,,,,,,,,,,,,,Denver,F,37,wo@rub.sg,5,false,In store
5bd761deae323e45a93ce2e3,2014-10-27T21:53:02.254Z,backpack,school,travel,kids,,178.35,5,notepad,office,writing,school,,38.64,4,laptop,electronics,school,office,,1527.87,3,binder,school,general,organization,,20.45,9,envelopes,stationary,office,general,,10.31,1,printer paper,office,stationary,,,26.73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,M,39,iceuzeoje@humiizu.uz,5,false,Phone
5bd761deae323e45a93ce2e4,2016-02-23T01:30:00.395Z,pens,writing,office,school,stationary,32.56,5,pens,writing,office,school,stationary,78.56,1,notepad,office,writing,school,,30.94,2,laptop,electronics,school,office,,1058.67,5,notepad,office,writing,school,,32.77,3,binder,school,general,organization,,13.89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,44,do@vumtub.hm,2,false,Online
5bd761deae323e45a93ce2e6,2016-10-18T17:46:38.163Z,binder,school,general,organization,,12.35,5,pens,writing,office,school,stationary,38.93,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,34,koukafo@ruuhaji.ly,4,false,In store
5bd761deae323e45a93ce2e7,2016-07-18T22:21:02.354Z,notepad,office,writing,school,,16.21,4,pens,writing,office,school,stationary,46.63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,49,nowud@fivepa.tt,3,false,In store
5bd761deae323e45a93ce2eb,2015-10-23T03:06:11.362Z,pens,writing,office,school,stationary,27.0,4,notepad,office,writing,school,,32.59,3,laptop,electronics,school,office,,701.83,1,envelopes,stationary,office,general,,20.1,2,binder,school,general,organization,,22.18,1,binder,school,general,organization,,15.34,1,envelopes,stationary,office,general,,24.76,5,notepad,office,writing,school,,6.79,2,backpack,school,travel,kids,,80.27,3,,,,,,,Denver,F,65,asfazuc@rulsufuc.tz,4,false,In store
5bd761deae323e45a93ce2f2,2014-01-16T05:03:47.788Z,binder,school,general,organization,,10.07,10,printer paper,office,stationary,,,28.05,2,notepad,office,writing,school,,8.28,3,notepad,office,writing,school,,8.77,3,binder,school,general,organization,,27.56,9,pens,writing,office,school,stationary,50.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,M,54,wuci@ci.kn,1,false,Online
5bd761deae323e45a93ce2f3,2014-09-13T00:48:08.429Z,pens,writing,office,school,stationary,23.87,3,printer paper,office,stationary,,,41.59,5,binder,school,general,organization,,23.66,6,binder,school,general,organization,,29.53,3,envelopes,stationary,office,general,,19.67,3,notepad,office,writing,school,,38.14,2,pens,writing,office,school,stationary,54.82,5,,,,,,,,,,,,,,,,,,,,,San Diego,F,61,uno@hedwot.gt,5,false,In store
5bd761deae323e45a93ce2f6,2017-09-10T16:27:41.528Z,pens,writing,office,school,stationary,5.08,5,notepad,office,writing,school,,6.72,2,binder,school,general,organization,,14.48,3,envelopes,stationary,office,general,,19.66,5,binder,school,general,organization,,19.29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,46,fahrin@sirob.aw,3,false,Phone
5bd761deae323e45a93ce2f9,2017-05-05T10:43:13.529Z,printer paper,office,stationary,,,14.02,10,binder,school,general,organization,,21.92,4,laptop,electronics,school,office,,523.7,4,envelopes,stationary,office,general,,18.22,7,binder,school,general,organization,,28.12,6,backpack,school,travel,kids,,186.74,2,notepad,office,writing,school,,37.34,3,pens,writing,office,school,stationary,58.34,5,envelopes,stationary,office,general,,15.61,4,notepad,office,writing,school,38.64,4,London,F,65,getodbem@omizuoro.bv,4,false,In store
5bd761deae323e45a93ce2fa,2014-10-07T16:05:06.905Z,notepad,office,writing,school,,17.72,3,notepad,office,writing,school,,22.74,2,pens,writing,office,school,stationary,27.7,1,envelopes,stationary,office,general,,12.05,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,43,mabih@zedufkuv.mc,5,false,Online
5bd761deae323e45a93ce303,2014-11-03T16:17:08.982Z,printer paper,office,stationary,,,37.42,4,binder,school,general,organization,,11.16,6,envelopes,stationary,office,general,,19.35,6,notepad,office,writing,school,,16.63,2,pens,writing,office,school,stationary,32.42,2,binder,school,general,organization,,25.04,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,19,nelhu@ahiun.ws,5,true,Phone
5bd761deae323e45a93ce309,2016-12-30T12:55:04.174Z,envelopes,stationary,office,general,,7.68,7,notepad,office,writing,school,,19.5,3,laptop,electronics,school,office,,644.71,2,printer paper,office,stationary,,,29.26,6,notepad,office,writing,school,,5.05,2,binder,school,general,organization,,28.55,9,backpack,school,travel,kids,,153.31,3,,,,,,,,,,,,,,,,,,,,,Seattle,F,39,oz@iperitmi.es,5,false,In store
5bd761deae323e45a93ce30d,2016-08-28T12:52:13.525Z,notepad,office,writing,school,,14.01,1,laptop,electronics,school,office,,1279.18,3,pens,writing,office,school,stationary,26.34,1,notepad,office,writing,school,,18.36,4,envelopes,stationary,office,general,,13.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,44,vuhol@po.tw,3,true,In store
5bd761deae323e45a93ce30e,2013-01-18T04:47:49.201Z,binder,school,general,organization,,16.28,9,notepad,office,writing,school,,15.43,2,pens,writing,office,school,stationary,29.16,5,notepad,office,writing,school,,21.16,4,backpack,school,travel,kids,,134.33,4,printer paper,office,stationary,,,44.77,2,notepad,office,writing,school,,24.33,1,laptop,electronics,school,office,,456.61,2,envelopes,stationary,office,general,,15.07,3,binder,school,general,organization,25.1,2,New York,F,29,vovnifeb@iwesomi.mu,4,false,Online
5bd761deae323e45a93ce30f,2015-01-31T04:13:41.858Z,binder,school,general,organization,,13.19,5,notepad,office,writing,school,,21.68,4,notepad,office,writing,school,,19.98,1,envelopes,stationary,office,general,,15.69,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,65,pe@otebi.sn,1,false,In store
5bd761deae323e45a93ce311,2013-09-27T01:38:17.324Z,pens,writing,office,school,stationary,29.62,1,notepad,office,writing,school,,27.78,2,printer paper,office,stationary,,,20.77,5,envelopes,stationary,office,general,,8.06,3,pens,writing,office,school,stationary,11.98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,32,avcema@rez.ac,4,false,In store
5bd761deae323e45a93ce31a,2017-06-10T12:09:45.438Z,backpack,school,travel,kids,,156.6,4,pens,writing,office,school,stationary,38.95,1,notepad,office,writing,school,,13.36,1,binder,school,general,organization,,25.57,6,envelopes,stationary,office,general,,18.8,2,notepad,office,writing,school,,14.34,2,laptop,electronics,school,office,,1475.06,2,,,,,,,,,,,,,,,,,,,,,San Diego,M,54,ahi@decu.ky,5,true,In store
5bd761deae323e45a93ce31d,2016-12-18T16:21:13.112Z,backpack,school,travel,kids,,108.08,4,laptop,electronics,school,office,,587.12,2,notepad,office,writing,school,,29.7,3,envelopes,stationary,office,general,,15.45,7,envelopes,stationary,office,general,,10.21,8,notepad,office,writing,school,,22.58,2,pens,writing,office,school,stationary,34.54,1,binder,school,general,organization,,15.51,6,notepad,office,writing,school,,19.55,5,binder,school,general,organization,23.31,1,London,M,46,puh@polivi.no,4,false,In store
5bd761deae323e45a93ce31e,2017-06-28T15:15:11.698Z,binder,school,general,organization,,29.49,8,pens,writing,office,school,stationary,53.21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,M,27,ha@buawe.uz,3,false,In store
5bd761deae323e45a93ce325,2015-03-30T22:47:19.228Z,printer paper,office,stationary,,,37.24,10,binder,school,general,organization,,28.04,9,pens,writing,office,school,stationary,37.2,5,laptop,electronics,school,office,,1166.56,4,envelopes,stationary,office,general,,24.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,F,60,nupgak@sec.hk,5,false,In store
5bd761deae323e45a93ce327,2015-03-17T02:24:29.203Z,notepad,office,writing,school,,33.45,5,binder,school,general,organization,,11.78,2,pens,writing,office,school,stationary,44.2,1,printer paper,office,stationary,,,23.24,4,envelopes,stationary,office,general,,20.42,8,notepad,office,writing,school,,38.83,3,pens,writing,office,school,stationary,29.38,4,envelopes,stationary,office,general,,12.22,6,laptop,electronics,school,office,,1169.91,2,notepad,office,writing,school,31.85,3,San Diego,F,50,vepjuh@izukve.co.uk,4,false,In store
5bd761deae323e45a93ce326,2013-11-03T18:07:08.503Z,notepad,office,writing,school,,26.25,3,notepad,office,writing,school,,5.81,5,pens,writing,office,school,stationary,14.57,3,backpack,school,travel,kids,,117.97,2,envelopes,stationary,office,general,,10.29,4,pens,writing,office,school,stationary,5.42,3,envelopes,stationary,office,general,,5.55,6,printer paper,office,stationary,,,17.82,5,laptop,electronics,school,office,,815.31,4,,,,,,,Denver,M,36,ucouwibel@iwefiluh.at,4,false,In store
5bd761deae323e45a93ce32c,2015-07-30T04:29:04.843Z,notepad,office,writing,school,,9.21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,31,canwih@oti.ni,4,false,Phone
5bd761deae323e45a93ce32f,2016-07-26T12:21:31.552Z,envelopes,stationary,office,general,,12.83,10,binder,school,general,organization,,15.62,8,notepad,office,writing,school,,32.46,5,pens,writing,office,school,stationary,12.98,2,pens,writing,office,school,stationary,66.33,5,notepad,office,writing,school,,27.44,5,printer paper,office,stationary,,,30.28,6,envelopes,stationary,office,general,,12.24,9,laptop,electronics,school,office,,548.04,2,,,,,,,Seattle,M,47,ja@lez.su,4,false,In store
5bd761deae323e45a93ce330,2015-01-22T22:09:59.467Z,printer paper,office,stationary,,,49.65,3,pens,writing,office,school,stationary,25.15,2,notepad,office,writing,school,,25.73,4,envelopes,stationary,office,general,,10.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,57,hildop@ragvo.kn,5,false,Online
5bd761deae323e45a93ce331,2013-09-08T19:28:19.306Z,laptop,electronics,school,office,,1236.19,1,binder,school,general,organization,,24.08,4,pens,writing,office,school,stationary,31.34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,43,ovivuz@izowu.bm,5,false,Phone
5bd761deae323e45a93ce334,2015-08-23T07:47:06.204Z,notepad,office,writing,school,,8.92,4,printer paper,office,stationary,,,40.28,3,pens,writing,office,school,stationary,73.71,2,envelopes,stationary,office,general,,19.48,6,binder,school,general,organization,,11.28,4,envelopes,stationary,office,general,,16.54,2,notepad,office,writing,school,,8.74,4,laptop,electronics,school,office,,557.31,4,,,,,,,,,,,,,,Seattle,M,60,zezatsav@bi.aq,5,false,In store
